datetime_beginning_utc,datetime_beginning_ept,pnode_id,pnode_name,voltage,equipment,type,zone,system_energy_price_da,total_lmp_da,congestion_price_da,marginal_loss_price_da,row_is_current,version_nbr
9/1/2025 4:00:00 AM,9/1/2025 12:00:00 AM,1,PJM-RTO,,,ZONE,,14.70,14.747714,0.028871,0.018843,True,1
9/1/2025 5:00:00 AM,9/1/2025 1:00:00 AM,1,PJM-RTO,,,ZONE,,15.40,15.623231,0.193417,0.029814,True,1
9/1/2025 6:00:00 AM,9/1/2025 2:00:00 AM,1,PJM-RTO,,,ZONE,,13.94,13.984310,0.045335,-0.001025,True,1
9/1/2025 7:00:00 AM,9/1/2025 3:00:00 AM,1,PJM-RTO,,,ZONE,,13.74,13.767256,0.038421,-0.011166,True,1
9/1/2025 8:00:00 AM,9/1/2025 4:00:00 AM,1,PJM-RTO,,,ZONE,,13.26,13.274531,0.023520,-0.008989,True,1
9/1/2025 9:00:00 AM,9/1/2025 5:00:00 AM,1,PJM-RTO,,,ZONE,,14.53,14.665985,0.127000,0.008985,True,1
9/1/2025 10:00:00 AM,9/1/2025 6:00:00 AM,1,PJM-RTO,,,ZONE,,16.83,16.945990,0.104055,0.011935,True,1
9/1/2025 11:00:00 AM,9/1/2025 7:00:00 AM,1,PJM-RTO,,,ZONE,,14.71,14.822878,0.092118,0.020760,True,1
9/1/2025 12:00:00 PM,9/1/2025 8:00:00 AM,1,PJM-RTO,,,ZONE,,12.05,12.055554,-0.004557,0.010111,True,1
9/1/2025 1:00:00 PM,9/1/2025 9:00:00 AM,1,PJM-RTO,,,ZONE,,12.49,12.501828,0.000510,0.011318,True,1
9/1/2025 2:00:00 PM,9/1/2025 10:00:00 AM,1,PJM-RTO,,,ZONE,,15.19,15.173828,-0.046666,0.030494,True,1
9/1/2025 3:00:00 PM,9/1/2025 11:00:00 AM,1,PJM-RTO,,,ZONE,,16.25,16.325637,0.050775,0.024862,True,1
9/1/2025 4:00:00 PM,9/1/2025 12:00:00 PM,1,PJM-RTO,,,ZONE,,18.39,18.619847,0.164851,0.064996,True,1
9/1/2025 5:00:00 PM,9/1/2025 1:00:00 PM,1,PJM-RTO,,,ZONE,,19.75,19.930189,0.122084,0.058105,True,1
9/1/2025 6:00:00 PM,9/1/2025 2:00:00 PM,1,PJM-RTO,,,ZONE,,22.24,22.333749,0.037586,0.056163,True,1
9/1/2025 7:00:00 PM,9/1/2025 3:00:00 PM,1,PJM-RTO,,,ZONE,,24.30,24.562664,0.188868,0.073796,True,1
9/1/2025 8:00:00 PM,9/1/2025 4:00:00 PM,1,PJM-RTO,,,ZONE,,29.66,30.149504,0.359675,0.129828,True,1
9/1/2025 9:00:00 PM,9/1/2025 5:00:00 PM,1,PJM-RTO,,,ZONE,,33.42,33.895209,0.289719,0.185491,True,1
9/1/2025 10:00:00 PM,9/1/2025 6:00:00 PM,1,PJM-RTO,,,ZONE,,43.36,44.144847,0.607934,0.176912,True,1
9/1/2025 11:00:00 PM,9/1/2025 7:00:00 PM,1,PJM-RTO,,,ZONE,,51.69,52.901147,1.115848,0.095298,True,1
9/2/2025 12:00:00 AM,9/1/2025 8:00:00 PM,1,PJM-RTO,,,ZONE,,43.01,44.101730,0.936637,0.155093,True,1
9/2/2025 1:00:00 AM,9/1/2025 9:00:00 PM,1,PJM-RTO,,,ZONE,,32.14,32.753343,0.484849,0.128494,True,1
9/2/2025 2:00:00 AM,9/1/2025 10:00:00 PM,1,PJM-RTO,,,ZONE,,27.25,27.763093,0.393604,0.119489,True,1
9/2/2025 3:00:00 AM,9/1/2025 11:00:00 PM,1,PJM-RTO,,,ZONE,,21.76,21.990012,0.146982,0.083030,True,1
9/2/2025 4:00:00 AM,9/2/2025 12:00:00 AM,1,PJM-RTO,,,ZONE,,20.86,21.192363,0.273872,0.058491,True,1
9/2/2025 5:00:00 AM,9/2/2025 1:00:00 AM,1,PJM-RTO,,,ZONE,,19.54,19.885632,0.283799,0.061833,True,1
9/2/2025 6:00:00 AM,9/2/2025 2:00:00 AM,1,PJM-RTO,,,ZONE,,17.49,17.746545,0.207021,0.049524,True,1
9/2/2025 7:00:00 AM,9/2/2025 3:00:00 AM,1,PJM-RTO,,,ZONE,,16.52,16.514483,-0.040231,0.034714,True,1
9/2/2025 8:00:00 AM,9/2/2025 4:00:00 AM,1,PJM-RTO,,,ZONE,,17.94,17.950316,-0.029434,0.039751,True,1
9/2/2025 9:00:00 AM,9/2/2025 5:00:00 AM,1,PJM-RTO,,,ZONE,,21.81,22.126725,0.239059,0.077667,True,1
9/2/2025 10:00:00 AM,9/2/2025 6:00:00 AM,1,PJM-RTO,,,ZONE,,34.80,35.051355,0.172468,0.078887,True,1
9/2/2025 11:00:00 AM,9/2/2025 7:00:00 AM,1,PJM-RTO,,,ZONE,,32.12,32.555140,0.307143,0.127997,True,1
9/2/2025 12:00:00 PM,9/2/2025 8:00:00 AM,1,PJM-RTO,,,ZONE,,22.70,23.055016,0.294508,0.060508,True,1
9/2/2025 1:00:00 PM,9/2/2025 9:00:00 AM,1,PJM-RTO,,,ZONE,,22.30,23.048882,0.691558,0.057325,True,1
9/2/2025 2:00:00 PM,9/2/2025 10:00:00 AM,1,PJM-RTO,,,ZONE,,24.04,24.786098,0.701452,0.044645,True,1
9/2/2025 3:00:00 PM,9/2/2025 11:00:00 AM,1,PJM-RTO,,,ZONE,,26.01,26.784788,0.707270,0.067519,True,1
9/2/2025 4:00:00 PM,9/2/2025 12:00:00 PM,1,PJM-RTO,,,ZONE,,28.69,29.759111,0.949219,0.119892,True,1
9/2/2025 5:00:00 PM,9/2/2025 1:00:00 PM,1,PJM-RTO,,,ZONE,,32.44,32.997339,0.465754,0.091585,True,1
9/2/2025 6:00:00 PM,9/2/2025 2:00:00 PM,1,PJM-RTO,,,ZONE,,34.21,34.409496,0.105926,0.093570,True,1
9/2/2025 7:00:00 PM,9/2/2025 3:00:00 PM,1,PJM-RTO,,,ZONE,,33.21,33.141865,-0.136877,0.068742,True,1
9/2/2025 8:00:00 PM,9/2/2025 4:00:00 PM,1,PJM-RTO,,,ZONE,,34.40,34.271380,-0.226446,0.097825,True,1
9/2/2025 9:00:00 PM,9/2/2025 5:00:00 PM,1,PJM-RTO,,,ZONE,,41.88,41.998062,-0.023449,0.141512,True,1
9/2/2025 10:00:00 PM,9/2/2025 6:00:00 PM,1,PJM-RTO,,,ZONE,,52.92,53.292425,0.227451,0.144974,True,1
9/2/2025 11:00:00 PM,9/2/2025 7:00:00 PM,1,PJM-RTO,,,ZONE,,63.37,65.416767,1.876289,0.170478,True,1
9/3/2025 12:00:00 AM,9/2/2025 8:00:00 PM,1,PJM-RTO,,,ZONE,,50.25,51.396290,1.025912,0.120378,True,1
9/3/2025 1:00:00 AM,9/2/2025 9:00:00 PM,1,PJM-RTO,,,ZONE,,34.91,35.551540,0.612418,0.029122,True,1
9/3/2025 2:00:00 AM,9/2/2025 10:00:00 PM,1,PJM-RTO,,,ZONE,,32.01,32.543265,0.453112,0.080153,True,1
9/3/2025 3:00:00 AM,9/2/2025 11:00:00 PM,1,PJM-RTO,,,ZONE,,25.03,25.459981,0.357460,0.072520,True,1
9/3/2025 4:00:00 AM,9/3/2025 12:00:00 AM,1,PJM-RTO,,,ZONE,,21.27,21.094031,-0.244497,0.068528,True,1
9/3/2025 5:00:00 AM,9/3/2025 1:00:00 AM,1,PJM-RTO,,,ZONE,,19.95,19.807542,-0.175866,0.033408,True,1
9/3/2025 6:00:00 AM,9/3/2025 2:00:00 AM,1,PJM-RTO,,,ZONE,,16.90,16.832909,-0.103857,0.036766,True,1
9/3/2025 7:00:00 AM,9/3/2025 3:00:00 AM,1,PJM-RTO,,,ZONE,,15.52,15.461071,-0.084795,0.025866,True,1
9/3/2025 8:00:00 AM,9/3/2025 4:00:00 AM,1,PJM-RTO,,,ZONE,,16.25,16.183287,-0.089171,0.022458,True,1
9/3/2025 9:00:00 AM,9/3/2025 5:00:00 AM,1,PJM-RTO,,,ZONE,,19.85,19.670298,-0.237819,0.058117,True,1
9/3/2025 10:00:00 AM,9/3/2025 6:00:00 AM,1,PJM-RTO,,,ZONE,,26.36,26.387173,-0.018528,0.045702,True,1
9/3/2025 11:00:00 AM,9/3/2025 7:00:00 AM,1,PJM-RTO,,,ZONE,,27.01,27.121008,-0.023065,0.134073,True,1
9/3/2025 12:00:00 PM,9/3/2025 8:00:00 AM,1,PJM-RTO,,,ZONE,,19.91,20.520301,0.528482,0.081820,True,1
9/3/2025 1:00:00 PM,9/3/2025 9:00:00 AM,1,PJM-RTO,,,ZONE,,19.08,20.149007,0.953861,0.115146,True,1
9/3/2025 2:00:00 PM,9/3/2025 10:00:00 AM,1,PJM-RTO,,,ZONE,,20.51,21.173845,0.556846,0.107000,True,1
9/3/2025 3:00:00 PM,9/3/2025 11:00:00 AM,1,PJM-RTO,,,ZONE,,21.54,22.105843,0.477876,0.087967,True,1
9/3/2025 4:00:00 PM,9/3/2025 12:00:00 PM,1,PJM-RTO,,,ZONE,,23.28,23.925320,0.558761,0.086559,True,1
9/3/2025 5:00:00 PM,9/3/2025 1:00:00 PM,1,PJM-RTO,,,ZONE,,26.55,27.256418,0.637129,0.069290,True,1
9/3/2025 6:00:00 PM,9/3/2025 2:00:00 PM,1,PJM-RTO,,,ZONE,,27.70,28.284107,0.543550,0.040557,True,1
9/3/2025 7:00:00 PM,9/3/2025 3:00:00 PM,1,PJM-RTO,,,ZONE,,29.26,29.557700,0.216035,0.081665,True,1
9/3/2025 8:00:00 PM,9/3/2025 4:00:00 PM,1,PJM-RTO,,,ZONE,,31.12,31.455731,0.297660,0.038072,True,1
9/3/2025 9:00:00 PM,9/3/2025 5:00:00 PM,1,PJM-RTO,,,ZONE,,36.16,36.570345,0.269354,0.140991,True,1
9/3/2025 10:00:00 PM,9/3/2025 6:00:00 PM,1,PJM-RTO,,,ZONE,,44.26,44.546755,0.200917,0.085838,True,1
9/3/2025 11:00:00 PM,9/3/2025 7:00:00 PM,1,PJM-RTO,,,ZONE,,51.47,52.280964,0.819146,-0.008182,True,1
9/4/2025 12:00:00 AM,9/3/2025 8:00:00 PM,1,PJM-RTO,,,ZONE,,41.25,41.359740,0.065523,0.044217,True,1
9/4/2025 1:00:00 AM,9/3/2025 9:00:00 PM,1,PJM-RTO,,,ZONE,,33.98,34.051448,0.001240,0.070208,True,1
9/4/2025 2:00:00 AM,9/3/2025 10:00:00 PM,1,PJM-RTO,,,ZONE,,29.43,28.994853,-0.461967,0.026820,True,1
9/4/2025 3:00:00 AM,9/3/2025 11:00:00 PM,1,PJM-RTO,,,ZONE,,23.47,22.952892,-0.562951,0.045842,True,1
9/4/2025 4:00:00 AM,9/4/2025 12:00:00 AM,1,PJM-RTO,,,ZONE,,20.83,20.732920,-0.138001,0.040920,True,1
9/4/2025 5:00:00 AM,9/4/2025 1:00:00 AM,1,PJM-RTO,,,ZONE,,20.80,20.749512,-0.081164,0.030675,True,1
9/4/2025 6:00:00 AM,9/4/2025 2:00:00 AM,1,PJM-RTO,,,ZONE,,18.10,18.142922,0.015711,0.027210,True,1
9/4/2025 7:00:00 AM,9/4/2025 3:00:00 AM,1,PJM-RTO,,,ZONE,,17.47,17.516336,0.016963,0.029373,True,1
9/4/2025 8:00:00 AM,9/4/2025 4:00:00 AM,1,PJM-RTO,,,ZONE,,18.11,18.142689,0.009804,0.022885,True,1
9/4/2025 9:00:00 AM,9/4/2025 5:00:00 AM,1,PJM-RTO,,,ZONE,,21.48,21.454086,0.034550,-0.060464,True,1
9/4/2025 10:00:00 AM,9/4/2025 6:00:00 AM,1,PJM-RTO,,,ZONE,,31.21,31.062327,-0.034642,-0.113032,True,1
9/4/2025 11:00:00 AM,9/4/2025 7:00:00 AM,1,PJM-RTO,,,ZONE,,32.62,32.847960,0.222430,0.005530,True,1
9/4/2025 12:00:00 PM,9/4/2025 8:00:00 AM,1,PJM-RTO,,,ZONE,,24.00,24.471728,0.443454,0.028274,True,1
9/4/2025 1:00:00 PM,9/4/2025 9:00:00 AM,1,PJM-RTO,,,ZONE,,24.22,25.226072,1.006901,-0.000828,True,1
9/4/2025 2:00:00 PM,9/4/2025 10:00:00 AM,1,PJM-RTO,,,ZONE,,24.50,25.682090,1.172104,0.009986,True,1
9/4/2025 3:00:00 PM,9/4/2025 11:00:00 AM,1,PJM-RTO,,,ZONE,,25.16,25.910649,0.752295,-0.001646,True,1
9/4/2025 4:00:00 PM,9/4/2025 12:00:00 PM,1,PJM-RTO,,,ZONE,,28.15,28.332514,0.175417,0.007097,True,1
9/4/2025 5:00:00 PM,9/4/2025 1:00:00 PM,1,PJM-RTO,,,ZONE,,30.91,31.068697,0.096373,0.062324,True,1
9/4/2025 6:00:00 PM,9/4/2025 2:00:00 PM,1,PJM-RTO,,,ZONE,,31.27,32.095221,0.751764,0.073457,True,1
9/4/2025 7:00:00 PM,9/4/2025 3:00:00 PM,1,PJM-RTO,,,ZONE,,31.38,32.633018,1.137839,0.115178,True,1
9/4/2025 8:00:00 PM,9/4/2025 4:00:00 PM,1,PJM-RTO,,,ZONE,,38.00,36.232321,-2.048669,0.280990,True,1
9/4/2025 9:00:00 PM,9/4/2025 5:00:00 PM,1,PJM-RTO,,,ZONE,,41.86,39.700903,-2.564220,0.405123,True,1
9/4/2025 10:00:00 PM,9/4/2025 6:00:00 PM,1,PJM-RTO,,,ZONE,,45.91,44.783092,-1.578421,0.451513,True,1
9/4/2025 11:00:00 PM,9/4/2025 7:00:00 PM,1,PJM-RTO,,,ZONE,,58.52,58.994020,0.277065,0.196956,True,1
9/5/2025 12:00:00 AM,9/4/2025 8:00:00 PM,1,PJM-RTO,,,ZONE,,48.63,48.769868,0.090248,0.049621,True,1
9/5/2025 1:00:00 AM,9/4/2025 9:00:00 PM,1,PJM-RTO,,,ZONE,,35.00,34.743176,-0.269889,0.013065,True,1
9/5/2025 2:00:00 AM,9/4/2025 10:00:00 PM,1,PJM-RTO,,,ZONE,,28.69,28.403481,-0.245483,-0.041036,True,1
9/5/2025 3:00:00 AM,9/4/2025 11:00:00 PM,1,PJM-RTO,,,ZONE,,24.06,23.861967,-0.219748,0.021716,True,1
9/5/2025 4:00:00 AM,9/5/2025 12:00:00 AM,1,PJM-RTO,,,ZONE,,21.43,20.942452,-0.497292,0.009744,True,1
9/5/2025 5:00:00 AM,9/5/2025 1:00:00 AM,1,PJM-RTO,,,ZONE,,18.28,18.157735,-0.105632,-0.016633,True,1
9/5/2025 6:00:00 AM,9/5/2025 2:00:00 AM,1,PJM-RTO,,,ZONE,,16.78,16.481050,-0.277164,-0.021787,True,1
9/5/2025 7:00:00 AM,9/5/2025 3:00:00 AM,1,PJM-RTO,,,ZONE,,15.70,15.190892,-0.498176,-0.010931,True,1
9/5/2025 8:00:00 AM,9/5/2025 4:00:00 AM,1,PJM-RTO,,,ZONE,,15.37,15.568054,0.196242,0.001811,True,1
9/5/2025 9:00:00 AM,9/5/2025 5:00:00 AM,1,PJM-RTO,,,ZONE,,17.90,17.597917,-0.301318,-0.000765,True,1
9/5/2025 10:00:00 AM,9/5/2025 6:00:00 AM,1,PJM-RTO,,,ZONE,,25.55,25.840440,0.253209,0.037231,True,1
9/5/2025 11:00:00 AM,9/5/2025 7:00:00 AM,1,PJM-RTO,,,ZONE,,26.75,27.932488,1.037978,0.144510,True,1
9/5/2025 12:00:00 PM,9/5/2025 8:00:00 AM,1,PJM-RTO,,,ZONE,,22.37,23.553820,1.087099,0.096721,True,1
9/5/2025 1:00:00 PM,9/5/2025 9:00:00 AM,1,PJM-RTO,,,ZONE,,21.45,22.217314,0.695872,0.071442,True,1
9/5/2025 2:00:00 PM,9/5/2025 10:00:00 AM,1,PJM-RTO,,,ZONE,,23.56,23.594787,-0.024713,0.059500,True,1
9/5/2025 3:00:00 PM,9/5/2025 11:00:00 AM,1,PJM-RTO,,,ZONE,,27.36,26.541278,-0.902926,0.084204,True,1
9/5/2025 4:00:00 PM,9/5/2025 12:00:00 PM,1,PJM-RTO,,,ZONE,,34.66,31.159456,-3.665369,0.164826,True,1
9/5/2025 5:00:00 PM,9/5/2025 1:00:00 PM,1,PJM-RTO,,,ZONE,,38.60,36.044396,-2.861602,0.305998,True,1
9/5/2025 6:00:00 PM,9/5/2025 2:00:00 PM,1,PJM-RTO,,,ZONE,,41.30,40.174364,-1.544719,0.419083,True,1
9/5/2025 7:00:00 PM,9/5/2025 3:00:00 PM,1,PJM-RTO,,,ZONE,,47.81,46.542755,-1.834017,0.566771,True,1
9/5/2025 8:00:00 PM,9/5/2025 4:00:00 PM,1,PJM-RTO,,,ZONE,,55.17,57.096083,1.181190,0.744892,True,1
9/5/2025 9:00:00 PM,9/5/2025 5:00:00 PM,1,PJM-RTO,,,ZONE,,64.32,70.943664,5.489470,1.134194,True,1
9/5/2025 10:00:00 PM,9/5/2025 6:00:00 PM,1,PJM-RTO,,,ZONE,,74.56,80.618463,4.892681,1.165782,True,1
9/5/2025 11:00:00 PM,9/5/2025 7:00:00 PM,1,PJM-RTO,,,ZONE,,69.26,73.830244,3.712243,0.858000,True,1
9/6/2025 12:00:00 AM,9/5/2025 8:00:00 PM,1,PJM-RTO,,,ZONE,,50.77,52.752443,1.588652,0.393792,True,1
9/6/2025 1:00:00 AM,9/5/2025 9:00:00 PM,1,PJM-RTO,,,ZONE,,39.38,41.479987,1.831798,0.268189,True,1
9/6/2025 2:00:00 AM,9/5/2025 10:00:00 PM,1,PJM-RTO,,,ZONE,,34.33,35.506698,0.970383,0.206315,True,1
9/6/2025 3:00:00 AM,9/5/2025 11:00:00 PM,1,PJM-RTO,,,ZONE,,27.55,28.432899,0.769438,0.113460,True,1
9/6/2025 4:00:00 AM,9/6/2025 12:00:00 AM,1,PJM-RTO,,,ZONE,,35.47,36.875090,1.461904,-0.056814,True,1
9/6/2025 5:00:00 AM,9/6/2025 1:00:00 AM,1,PJM-RTO,,,ZONE,,33.09,34.526699,1.508238,-0.071539,True,1
9/6/2025 6:00:00 AM,9/6/2025 2:00:00 AM,1,PJM-RTO,,,ZONE,,28.41,29.724350,1.405470,-0.091120,True,1
9/6/2025 7:00:00 AM,9/6/2025 3:00:00 AM,1,PJM-RTO,,,ZONE,,26.01,27.832698,1.893190,-0.070492,True,1
9/6/2025 8:00:00 AM,9/6/2025 4:00:00 AM,1,PJM-RTO,,,ZONE,,25.84,27.573979,1.812029,-0.078050,True,1
9/6/2025 9:00:00 AM,9/6/2025 5:00:00 AM,1,PJM-RTO,,,ZONE,,26.91,28.444064,1.568772,-0.034709,True,1
9/6/2025 10:00:00 AM,9/6/2025 6:00:00 AM,1,PJM-RTO,,,ZONE,,26.99,28.582428,1.571636,0.020792,True,1
9/6/2025 11:00:00 AM,9/6/2025 7:00:00 AM,1,PJM-RTO,,,ZONE,,27.10,28.609420,1.426010,0.083411,True,1
9/6/2025 12:00:00 PM,9/6/2025 8:00:00 AM,1,PJM-RTO,,,ZONE,,27.23,28.632908,1.251586,0.151323,True,1
9/6/2025 1:00:00 PM,9/6/2025 9:00:00 AM,1,PJM-RTO,,,ZONE,,30.01,30.692536,0.620078,0.062457,True,1
9/6/2025 2:00:00 PM,9/6/2025 10:00:00 AM,1,PJM-RTO,,,ZONE,,33.52,32.863803,-0.818632,0.162435,True,1
9/6/2025 3:00:00 PM,9/6/2025 11:00:00 AM,1,PJM-RTO,,,ZONE,,41.73,39.328427,-2.729357,0.327784,True,1
9/6/2025 4:00:00 PM,9/6/2025 12:00:00 PM,1,PJM-RTO,,,ZONE,,46.12,42.296367,-4.205315,0.381682,True,1
9/6/2025 5:00:00 PM,9/6/2025 1:00:00 PM,1,PJM-RTO,,,ZONE,,59.39,52.058845,-7.997731,0.666576,True,1
9/6/2025 6:00:00 PM,9/6/2025 2:00:00 PM,1,PJM-RTO,,,ZONE,,65.26,57.709457,-8.521041,0.970498,True,1
9/6/2025 7:00:00 PM,9/6/2025 3:00:00 PM,1,PJM-RTO,,,ZONE,,62.16,59.971798,-3.205242,1.017040,True,1
9/6/2025 8:00:00 PM,9/6/2025 4:00:00 PM,1,PJM-RTO,,,ZONE,,52.31,53.864671,0.639659,0.915012,True,1
9/6/2025 9:00:00 PM,9/6/2025 5:00:00 PM,1,PJM-RTO,,,ZONE,,48.64,50.946068,1.434560,0.871508,True,1
9/6/2025 10:00:00 PM,9/6/2025 6:00:00 PM,1,PJM-RTO,,,ZONE,,46.12,49.066073,2.218650,0.727423,True,1
9/6/2025 11:00:00 PM,9/6/2025 7:00:00 PM,1,PJM-RTO,,,ZONE,,48.19,50.765956,2.213998,0.361958,True,1
9/7/2025 12:00:00 AM,9/6/2025 8:00:00 PM,1,PJM-RTO,,,ZONE,,40.85,41.806569,0.853618,0.102951,True,1
9/7/2025 1:00:00 AM,9/6/2025 9:00:00 PM,1,PJM-RTO,,,ZONE,,32.84,33.734312,0.611900,0.282412,True,1
9/7/2025 2:00:00 AM,9/6/2025 10:00:00 PM,1,PJM-RTO,,,ZONE,,29.01,29.447865,0.289040,0.148825,True,1
9/7/2025 3:00:00 AM,9/6/2025 11:00:00 PM,1,PJM-RTO,,,ZONE,,25.98,26.141406,-0.065863,0.227269,True,1
9/7/2025 4:00:00 AM,9/7/2025 12:00:00 AM,1,PJM-RTO,,,ZONE,,25.66,26.304529,0.524480,0.120048,True,1
9/7/2025 5:00:00 AM,9/7/2025 1:00:00 AM,1,PJM-RTO,,,ZONE,,23.96,24.407218,0.383213,0.064005,True,1
9/7/2025 6:00:00 AM,9/7/2025 2:00:00 AM,1,PJM-RTO,,,ZONE,,20.95,21.350556,0.329169,0.071387,True,1
9/7/2025 7:00:00 AM,9/7/2025 3:00:00 AM,1,PJM-RTO,,,ZONE,,19.63,20.258359,0.557388,0.070970,True,1
9/7/2025 8:00:00 AM,9/7/2025 4:00:00 AM,1,PJM-RTO,,,ZONE,,18.79,19.247305,0.393551,0.063755,True,1
9/7/2025 9:00:00 AM,9/7/2025 5:00:00 AM,1,PJM-RTO,,,ZONE,,19.26,19.681186,0.384767,0.036419,True,1
9/7/2025 10:00:00 AM,9/7/2025 6:00:00 AM,1,PJM-RTO,,,ZONE,,19.34,19.820009,0.439145,0.040864,True,1
9/7/2025 11:00:00 AM,9/7/2025 7:00:00 AM,1,PJM-RTO,,,ZONE,,19.31,19.895250,0.487428,0.097822,True,1
9/7/2025 12:00:00 PM,9/7/2025 8:00:00 AM,1,PJM-RTO,,,ZONE,,19.64,20.114935,0.374951,0.099984,True,1
9/7/2025 1:00:00 PM,9/7/2025 9:00:00 AM,1,PJM-RTO,,,ZONE,,19.23,19.660421,0.347649,0.082772,True,1
9/7/2025 2:00:00 PM,9/7/2025 10:00:00 AM,1,PJM-RTO,,,ZONE,,19.59,20.135733,0.526067,0.019666,True,1
9/7/2025 3:00:00 PM,9/7/2025 11:00:00 AM,1,PJM-RTO,,,ZONE,,19.11,19.955618,0.697451,0.148167,True,1
9/7/2025 4:00:00 PM,9/7/2025 12:00:00 PM,1,PJM-RTO,,,ZONE,,18.89,19.859757,0.853084,0.116674,True,1
9/7/2025 5:00:00 PM,9/7/2025 1:00:00 PM,1,PJM-RTO,,,ZONE,,18.74,19.994996,1.150138,0.104859,True,1
9/7/2025 6:00:00 PM,9/7/2025 2:00:00 PM,1,PJM-RTO,,,ZONE,,18.88,19.910512,0.935826,0.094686,True,1
9/7/2025 7:00:00 PM,9/7/2025 3:00:00 PM,1,PJM-RTO,,,ZONE,,19.54,20.520301,0.862995,0.117306,True,1
9/7/2025 8:00:00 PM,9/7/2025 4:00:00 PM,1,PJM-RTO,,,ZONE,,22.03,23.194809,1.013036,0.151773,True,1
9/7/2025 9:00:00 PM,9/7/2025 5:00:00 PM,1,PJM-RTO,,,ZONE,,25.60,26.980903,1.106901,0.274003,True,1
9/7/2025 10:00:00 PM,9/7/2025 6:00:00 PM,1,PJM-RTO,,,ZONE,,33.72,35.051767,1.104422,0.227345,True,1
9/7/2025 11:00:00 PM,9/7/2025 7:00:00 PM,1,PJM-RTO,,,ZONE,,45.00,46.824178,1.701290,0.122888,True,1
9/8/2025 12:00:00 AM,9/7/2025 8:00:00 PM,1,PJM-RTO,,,ZONE,,39.49,40.835763,1.214814,0.130948,True,1
9/8/2025 1:00:00 AM,9/7/2025 9:00:00 PM,1,PJM-RTO,,,ZONE,,27.46,28.590173,1.057312,0.072861,True,1
9/8/2025 2:00:00 AM,9/7/2025 10:00:00 PM,1,PJM-RTO,,,ZONE,,26.20,26.676367,0.446985,0.029381,True,1
9/8/2025 3:00:00 AM,9/7/2025 11:00:00 PM,1,PJM-RTO,,,ZONE,,21.27,21.908479,0.604529,0.033949,True,1
9/8/2025 4:00:00 AM,9/8/2025 12:00:00 AM,1,PJM-RTO,,,ZONE,,20.42,20.354506,-0.112035,0.046540,True,1
9/8/2025 5:00:00 AM,9/8/2025 1:00:00 AM,1,PJM-RTO,,,ZONE,,19.78,19.583232,-0.182616,-0.014152,True,1
9/8/2025 6:00:00 AM,9/8/2025 2:00:00 AM,1,PJM-RTO,,,ZONE,,18.04,17.753498,-0.300786,0.014284,True,1
9/8/2025 7:00:00 AM,9/8/2025 3:00:00 AM,1,PJM-RTO,,,ZONE,,17.42,17.193274,-0.215510,-0.011216,True,1
9/8/2025 8:00:00 AM,9/8/2025 4:00:00 AM,1,PJM-RTO,,,ZONE,,18.34,18.326444,0.012730,-0.026286,True,1
9/8/2025 9:00:00 AM,9/8/2025 5:00:00 AM,1,PJM-RTO,,,ZONE,,23.73,24.260321,0.543345,-0.013025,True,1
9/8/2025 10:00:00 AM,9/8/2025 6:00:00 AM,1,PJM-RTO,,,ZONE,,40.19,40.880180,0.640623,0.049558,True,1
9/8/2025 11:00:00 AM,9/8/2025 7:00:00 AM,1,PJM-RTO,,,ZONE,,36.84,37.293822,0.406597,0.047225,True,1
9/8/2025 12:00:00 PM,9/8/2025 8:00:00 AM,1,PJM-RTO,,,ZONE,,22.10,22.908486,0.757747,0.050739,True,1
9/8/2025 1:00:00 PM,9/8/2025 9:00:00 AM,1,PJM-RTO,,,ZONE,,20.30,21.531809,1.162497,0.069313,True,1
9/8/2025 2:00:00 PM,9/8/2025 10:00:00 AM,1,PJM-RTO,,,ZONE,,21.48,23.085646,1.500138,0.105508,True,1
9/8/2025 3:00:00 PM,9/8/2025 11:00:00 AM,1,PJM-RTO,,,ZONE,,21.58,23.168929,1.513798,0.075132,True,1
9/8/2025 4:00:00 PM,9/8/2025 12:00:00 PM,1,PJM-RTO,,,ZONE,,22.43,23.128224,0.628143,0.070081,True,1
9/8/2025 5:00:00 PM,9/8/2025 1:00:00 PM,1,PJM-RTO,,,ZONE,,23.24,23.745943,0.448316,0.057627,True,1
9/8/2025 6:00:00 PM,9/8/2025 2:00:00 PM,1,PJM-RTO,,,ZONE,,22.63,23.118533,0.424489,0.064043,True,1
9/8/2025 7:00:00 PM,9/8/2025 3:00:00 PM,1,PJM-RTO,,,ZONE,,23.12,23.547546,0.345891,0.081655,True,1
9/8/2025 8:00:00 PM,9/8/2025 4:00:00 PM,1,PJM-RTO,,,ZONE,,26.75,28.291767,1.481076,0.060692,True,1
9/8/2025 9:00:00 PM,9/8/2025 5:00:00 PM,1,PJM-RTO,,,ZONE,,32.30,33.321618,0.959006,0.062612,True,1
9/8/2025 10:00:00 PM,9/8/2025 6:00:00 PM,1,PJM-RTO,,,ZONE,,44.87,46.537968,1.609628,0.058341,True,1
9/8/2025 11:00:00 PM,9/8/2025 7:00:00 PM,1,PJM-RTO,,,ZONE,,58.78,60.751143,1.836614,0.134529,True,1
9/9/2025 12:00:00 AM,9/8/2025 8:00:00 PM,1,PJM-RTO,,,ZONE,,46.58,47.391229,0.751488,0.059741,True,1
