datetime_beginning_utc,datetime_beginning_ept,pnode_id,pnode_name,voltage,equipment,type,zone,system_energy_price_rt,total_lmp_rt,congestion_price_rt,marginal_loss_price_rt,row_is_current,version_nbr
9/2/2025 5:00:00 PM,9/2/2025 1:00:00 PM,1,PJM-RTO,,,ZONE,,27.250000,27.265837,0.000000,0.015837,True,1
9/2/2025 5:05:00 PM,9/2/2025 1:05:00 PM,1,PJM-RTO,,,ZONE,,44.020000,44.048621,0.000000,0.028621,True,1
9/2/2025 5:10:00 PM,9/2/2025 1:10:00 PM,1,PJM-RTO,,,ZONE,,30.210000,30.227463,0.000000,0.017463,True,1
9/2/2025 5:15:00 PM,9/2/2025 1:15:00 PM,1,PJM-RTO,,,ZONE,,29.930000,29.946274,0.000000,0.016274,True,1
9/2/2025 5:20:00 PM,9/2/2025 1:20:00 PM,1,PJM-RTO,,,ZONE,,26.380000,26.392364,0.000000,0.012364,True,1
9/2/2025 5:25:00 PM,9/2/2025 1:25:00 PM,1,PJM-RTO,,,ZONE,,24.880000,24.888524,0.000000,0.008524,True,1
9/2/2025 5:30:00 PM,9/2/2025 1:30:00 PM,1,PJM-RTO,,,ZONE,,25.240000,25.254369,0.000000,0.014369,True,1
9/2/2025 5:35:00 PM,9/2/2025 1:35:00 PM,1,PJM-RTO,,,ZONE,,27.350000,27.363960,0.000000,0.013960,True,1
9/2/2025 5:40:00 PM,9/2/2025 1:40:00 PM,1,PJM-RTO,,,ZONE,,29.270000,29.285562,0.000000,0.015562,True,1
9/2/2025 5:45:00 PM,9/2/2025 1:45:00 PM,1,PJM-RTO,,,ZONE,,29.670000,29.686736,0.000000,0.016736,True,1
9/2/2025 5:50:00 PM,9/2/2025 1:50:00 PM,1,PJM-RTO,,,ZONE,,34.720000,34.997438,0.257755,0.019684,True,1
9/2/2025 5:55:00 PM,9/2/2025 1:55:00 PM,1,PJM-RTO,,,ZONE,,31.280000,31.556902,0.262222,0.014680,True,1
9/2/2025 6:00:00 PM,9/2/2025 2:00:00 PM,1,PJM-RTO,,,ZONE,,40.740000,41.004025,0.240315,0.023711,True,1
9/2/2025 6:05:00 PM,9/2/2025 2:05:00 PM,1,PJM-RTO,,,ZONE,,33.820000,33.834521,0.000000,0.014521,True,1
9/2/2025 6:10:00 PM,9/2/2025 2:10:00 PM,1,PJM-RTO,,,ZONE,,30.380000,30.389930,0.002343,0.007587,True,1
9/2/2025 6:15:00 PM,9/2/2025 2:15:00 PM,1,PJM-RTO,,,ZONE,,32.570000,32.582773,0.001328,0.011446,True,1
9/2/2025 6:20:00 PM,9/2/2025 2:20:00 PM,1,PJM-RTO,,,ZONE,,33.680000,33.698975,0.008461,0.010514,True,1
9/2/2025 6:25:00 PM,9/2/2025 2:25:00 PM,1,PJM-RTO,,,ZONE,,33.190000,33.215953,0.011842,0.014111,True,1
9/2/2025 6:30:00 PM,9/2/2025 2:30:00 PM,1,PJM-RTO,,,ZONE,,29.110000,29.137967,0.016668,0.011299,True,1
9/2/2025 6:35:00 PM,9/2/2025 2:35:00 PM,1,PJM-RTO,,,ZONE,,31.090000,31.110734,0.000000,0.020734,True,1
9/2/2025 6:40:00 PM,9/2/2025 2:40:00 PM,1,PJM-RTO,,,ZONE,,29.100000,29.114145,0.000000,0.014145,True,1
9/2/2025 6:45:00 PM,9/2/2025 2:45:00 PM,1,PJM-RTO,,,ZONE,,31.300000,31.315128,0.000000,0.015128,True,1
9/2/2025 6:50:00 PM,9/2/2025 2:50:00 PM,1,PJM-RTO,,,ZONE,,34.190000,34.204994,0.000000,0.014994,True,1
9/2/2025 6:55:00 PM,9/2/2025 2:55:00 PM,1,PJM-RTO,,,ZONE,,23.850000,23.895875,0.029329,0.016546,True,1
9/2/2025 7:00:00 PM,9/2/2025 3:00:00 PM,1,PJM-RTO,,,ZONE,,24.020000,24.031738,0.000000,0.011738,True,1
9/2/2025 7:05:00 PM,9/2/2025 3:05:00 PM,1,PJM-RTO,,,ZONE,,23.670000,23.680708,0.001792,0.008916,True,1
9/2/2025 7:10:00 PM,9/2/2025 3:10:00 PM,1,PJM-RTO,,,ZONE,,27.730000,27.744304,0.003206,0.011098,True,1
9/2/2025 7:15:00 PM,9/2/2025 3:15:00 PM,1,PJM-RTO,,,ZONE,,28.710000,28.999323,0.272675,0.016648,True,1
9/2/2025 7:20:00 PM,9/2/2025 3:20:00 PM,1,PJM-RTO,,,ZONE,,28.540000,28.838963,0.286652,0.012311,True,1
9/2/2025 7:25:00 PM,9/2/2025 3:25:00 PM,1,PJM-RTO,,,ZONE,,28.540000,28.838963,0.286652,0.012311,True,1
9/2/2025 7:30:00 PM,9/2/2025 3:30:00 PM,1,PJM-RTO,,,ZONE,,28.540000,28.838963,0.286652,0.012311,True,1
9/2/2025 7:35:00 PM,9/2/2025 3:35:00 PM,1,PJM-RTO,,,ZONE,,28.540000,28.838963,0.286652,0.012311,True,1
9/2/2025 7:40:00 PM,9/2/2025 3:40:00 PM,1,PJM-RTO,,,ZONE,,31.170000,31.191309,0.009016,0.012293,True,1
9/2/2025 7:45:00 PM,9/2/2025 3:45:00 PM,1,PJM-RTO,,,ZONE,,31.080000,31.113055,0.015792,0.017263,True,1
9/2/2025 7:50:00 PM,9/2/2025 3:50:00 PM,1,PJM-RTO,,,ZONE,,35.980000,36.024639,0.024874,0.019765,True,1
9/2/2025 7:55:00 PM,9/2/2025 3:55:00 PM,1,PJM-RTO,,,ZONE,,30.810000,30.847748,0.014321,0.023427,True,1
9/2/2025 8:00:00 PM,9/2/2025 4:00:00 PM,1,PJM-RTO,,,ZONE,,27.890000,27.913456,0.012298,0.011158,True,1
9/2/2025 8:05:00 PM,9/2/2025 4:05:00 PM,1,PJM-RTO,,,ZONE,,29.640000,29.661998,0.009146,0.012852,True,1
9/2/2025 8:10:00 PM,9/2/2025 4:10:00 PM,1,PJM-RTO,,,ZONE,,30.840000,30.873660,0.017326,0.016334,True,1
9/2/2025 8:15:00 PM,9/2/2025 4:15:00 PM,1,PJM-RTO,,,ZONE,,25.960000,25.980681,0.010482,0.010199,True,1
9/2/2025 8:20:00 PM,9/2/2025 4:20:00 PM,1,PJM-RTO,,,ZONE,,25.410000,25.433738,0.012280,0.011458,True,1
9/2/2025 8:25:00 PM,9/2/2025 4:25:00 PM,1,PJM-RTO,,,ZONE,,24.370000,24.384356,0.000000,0.014356,True,1
9/2/2025 8:30:00 PM,9/2/2025 4:30:00 PM,1,PJM-RTO,,,ZONE,,30.750000,30.764954,0.004471,0.010484,True,1
9/2/2025 8:35:00 PM,9/2/2025 4:35:00 PM,1,PJM-RTO,,,ZONE,,30.530000,30.568297,0.019247,0.019050,True,1
9/2/2025 8:40:00 PM,9/2/2025 4:40:00 PM,1,PJM-RTO,,,ZONE,,31.530000,31.566886,0.024691,0.012196,True,1
9/2/2025 8:45:00 PM,9/2/2025 4:45:00 PM,1,PJM-RTO,,,ZONE,,35.650000,35.691353,0.019992,0.021361,True,1
9/2/2025 8:50:00 PM,9/2/2025 4:50:00 PM,1,PJM-RTO,,,ZONE,,34.680000,34.728374,0.033380,0.014994,True,1
9/2/2025 8:55:00 PM,9/2/2025 4:55:00 PM,1,PJM-RTO,,,ZONE,,28.790000,28.807334,0.005952,0.011383,True,1
9/2/2025 9:00:00 PM,9/2/2025 5:00:00 PM,1,PJM-RTO,,,ZONE,,33.470000,33.502614,0.015476,0.017138,True,1
9/2/2025 9:05:00 PM,9/2/2025 5:05:00 PM,1,PJM-RTO,,,ZONE,,28.420000,28.441631,0.013286,0.008346,True,1
9/2/2025 9:10:00 PM,9/2/2025 5:10:00 PM,1,PJM-RTO,,,ZONE,,34.080000,34.104622,0.013353,0.011270,True,1
9/2/2025 9:15:00 PM,9/2/2025 5:15:00 PM,1,PJM-RTO,,,ZONE,,43.720000,43.749774,0.003177,0.026597,True,1
9/2/2025 9:20:00 PM,9/2/2025 5:20:00 PM,1,PJM-RTO,,,ZONE,,36.370000,36.426904,0.034743,0.022161,True,1
9/2/2025 9:25:00 PM,9/2/2025 5:25:00 PM,1,PJM-RTO,,,ZONE,,43.820000,43.842150,0.000000,0.022150,True,1
9/2/2025 9:30:00 PM,9/2/2025 5:30:00 PM,1,PJM-RTO,,,ZONE,,41.690000,41.721536,0.013554,0.017982,True,1
9/2/2025 9:35:00 PM,9/2/2025 5:35:00 PM,1,PJM-RTO,,,ZONE,,82.480000,82.616829,0.095458,0.041372,True,1
9/2/2025 9:40:00 PM,9/2/2025 5:40:00 PM,1,PJM-RTO,,,ZONE,,47.960000,47.996497,0.018584,0.017913,True,1
9/2/2025 9:45:00 PM,9/2/2025 5:45:00 PM,1,PJM-RTO,,,ZONE,,83.420000,83.585714,0.125601,0.040113,True,1
9/2/2025 9:50:00 PM,9/2/2025 5:50:00 PM,1,PJM-RTO,,,ZONE,,82.500000,82.689195,0.142498,0.046697,True,1
9/2/2025 9:55:00 PM,9/2/2025 5:55:00 PM,1,PJM-RTO,,,ZONE,,48.120000,48.204827,0.060765,0.024062,True,1
9/2/2025 10:00:00 PM,9/2/2025 6:00:00 PM,1,PJM-RTO,,,ZONE,,84.480000,84.592573,0.077335,0.035238,True,1
9/2/2025 10:05:00 PM,9/2/2025 6:05:00 PM,1,PJM-RTO,,,ZONE,,86.370000,86.415147,0.003852,0.041295,True,1
9/2/2025 10:10:00 PM,9/2/2025 6:10:00 PM,1,PJM-RTO,,,ZONE,,42.090000,42.106752,0.000000,0.016752,True,1
9/2/2025 10:15:00 PM,9/2/2025 6:15:00 PM,1,PJM-RTO,,,ZONE,,44.320000,44.362592,0.018131,0.024461,True,1
9/2/2025 10:20:00 PM,9/2/2025 6:20:00 PM,1,PJM-RTO,,,ZONE,,35.880000,35.899139,0.004288,0.014851,True,1
9/2/2025 10:25:00 PM,9/2/2025 6:25:00 PM,1,PJM-RTO,,,ZONE,,42.360000,42.406102,0.023571,0.022531,True,1
9/2/2025 10:30:00 PM,9/2/2025 6:30:00 PM,1,PJM-RTO,,,ZONE,,44.820000,44.862745,0.023113,0.019632,True,1
9/2/2025 10:35:00 PM,9/2/2025 6:35:00 PM,1,PJM-RTO,,,ZONE,,46.400000,46.472147,0.050082,0.022065,True,1
9/2/2025 10:40:00 PM,9/2/2025 6:40:00 PM,1,PJM-RTO,,,ZONE,,84.960000,85.132951,0.125753,0.047199,True,1
9/2/2025 10:45:00 PM,9/2/2025 6:45:00 PM,1,PJM-RTO,,,ZONE,,84.440000,84.552512,0.065286,0.047226,True,1
9/2/2025 10:50:00 PM,9/2/2025 6:50:00 PM,1,PJM-RTO,,,ZONE,,85.890000,85.992509,0.059246,0.043262,True,1
9/2/2025 10:55:00 PM,9/2/2025 6:55:00 PM,1,PJM-RTO,,,ZONE,,77.670000,77.785955,0.071196,0.044759,True,1
9/2/2025 11:00:00 PM,9/2/2025 7:00:00 PM,1,PJM-RTO,,,ZONE,,116.850000,117.012911,0.101231,0.061680,True,1
9/2/2025 11:05:00 PM,9/2/2025 7:05:00 PM,1,PJM-RTO,,,ZONE,,73.980000,74.037500,0.018588,0.038912,True,1
9/2/2025 11:10:00 PM,9/2/2025 7:10:00 PM,1,PJM-RTO,,,ZONE,,52.430000,52.492275,0.033607,0.028668,True,1
9/2/2025 11:15:00 PM,9/2/2025 7:15:00 PM,1,PJM-RTO,,,ZONE,,66.640000,66.770956,0.100096,0.030860,True,1
9/2/2025 11:20:00 PM,9/2/2025 7:20:00 PM,1,PJM-RTO,,,ZONE,,177.110000,177.450975,0.261128,0.079847,True,1
9/2/2025 11:25:00 PM,9/2/2025 7:25:00 PM,1,PJM-RTO,,,ZONE,,82.000000,82.135307,0.099258,0.036049,True,1
9/2/2025 11:30:00 PM,9/2/2025 7:30:00 PM,1,PJM-RTO,,,ZONE,,63.530000,63.642000,0.084371,0.027629,True,1
9/2/2025 11:35:00 PM,9/2/2025 7:35:00 PM,1,PJM-RTO,,,ZONE,,60.870000,60.925820,0.030669,0.025152,True,1
9/2/2025 11:40:00 PM,9/2/2025 7:40:00 PM,1,PJM-RTO,,,ZONE,,56.690000,56.759597,0.045681,0.023917,True,1
9/2/2025 11:45:00 PM,9/2/2025 7:45:00 PM,1,PJM-RTO,,,ZONE,,51.930000,51.982947,0.027092,0.025856,True,1
9/2/2025 11:50:00 PM,9/2/2025 7:50:00 PM,1,PJM-RTO,,,ZONE,,50.940000,51.013082,0.041438,0.031644,True,1
9/2/2025 11:55:00 PM,9/2/2025 7:55:00 PM,1,PJM-RTO,,,ZONE,,144.510000,144.645501,0.041438,0.094063,True,1
9/3/2025 12:00:00 AM,9/2/2025 8:00:00 PM,1,PJM-RTO,,,ZONE,,55.200000,55.303716,0.067723,0.035993,True,1
9/3/2025 12:05:00 AM,9/2/2025 8:05:00 PM,1,PJM-RTO,,,ZONE,,55.000000,55.119539,0.082713,0.036826,True,1
9/3/2025 12:10:00 AM,9/2/2025 8:10:00 PM,1,PJM-RTO,,,ZONE,,55.230000,55.320619,0.055628,0.034991,True,1
9/3/2025 12:15:00 AM,9/2/2025 8:15:00 PM,1,PJM-RTO,,,ZONE,,51.890000,51.999176,0.076849,0.032327,True,1
9/3/2025 12:20:00 AM,9/2/2025 8:20:00 PM,1,PJM-RTO,,,ZONE,,60.860000,60.977664,0.089553,0.028111,True,1
9/3/2025 12:25:00 AM,9/2/2025 8:25:00 PM,1,PJM-RTO,,,ZONE,,50.630000,50.736047,0.077989,0.028058,True,1
9/3/2025 12:30:00 AM,9/2/2025 8:30:00 PM,1,PJM-RTO,,,ZONE,,43.090000,43.159288,0.048754,0.020533,True,1
9/3/2025 12:35:00 AM,9/2/2025 8:35:00 PM,1,PJM-RTO,,,ZONE,,39.590000,39.659658,0.044689,0.024969,True,1
9/3/2025 12:40:00 AM,9/2/2025 8:40:00 PM,1,PJM-RTO,,,ZONE,,32.170000,32.219821,0.035999,0.013821,True,1
9/3/2025 12:45:00 AM,9/2/2025 8:45:00 PM,1,PJM-RTO,,,ZONE,,29.560000,29.594738,0.025428,0.009310,True,1
9/3/2025 12:50:00 AM,9/2/2025 8:50:00 PM,1,PJM-RTO,,,ZONE,,31.080000,31.124044,0.029263,0.014781,True,1
9/3/2025 12:55:00 AM,9/2/2025 8:55:00 PM,1,PJM-RTO,,,ZONE,,29.550000,29.577483,0.016661,0.010822,True,1
9/3/2025 1:00:00 AM,9/2/2025 9:00:00 PM,1,PJM-RTO,,,ZONE,,28.330000,28.386018,0.042020,0.013998,True,1
9/3/2025 1:05:00 AM,9/2/2025 9:05:00 PM,1,PJM-RTO,,,ZONE,,40.190000,40.278870,0.067369,0.021501,True,1
9/3/2025 1:10:00 AM,9/2/2025 9:10:00 PM,1,PJM-RTO,,,ZONE,,31.240000,31.345569,0.092468,0.013101,True,1
9/3/2025 1:15:00 AM,9/2/2025 9:15:00 PM,1,PJM-RTO,,,ZONE,,42.080000,42.225108,0.120304,0.024804,True,1
9/3/2025 1:20:00 AM,9/2/2025 9:20:00 PM,1,PJM-RTO,,,ZONE,,30.200000,30.269907,0.051003,0.018904,True,1
9/3/2025 1:25:00 AM,9/2/2025 9:25:00 PM,1,PJM-RTO,,,ZONE,,27.630000,27.673321,0.030326,0.012995,True,1
9/3/2025 1:30:00 AM,9/2/2025 9:30:00 PM,1,PJM-RTO,,,ZONE,,25.340000,25.377796,0.024953,0.012843,True,1
9/3/2025 1:35:00 AM,9/2/2025 9:35:00 PM,1,PJM-RTO,,,ZONE,,24.490000,24.525670,0.021796,0.013874,True,1
9/3/2025 1:40:00 AM,9/2/2025 9:40:00 PM,1,PJM-RTO,,,ZONE,,22.880000,22.902145,0.011915,0.010229,True,1
9/3/2025 1:45:00 AM,9/2/2025 9:45:00 PM,1,PJM-RTO,,,ZONE,,22.570000,22.594923,0.017474,0.007449,True,1
9/3/2025 1:50:00 AM,9/2/2025 9:50:00 PM,1,PJM-RTO,,,ZONE,,22.870000,22.903582,0.019485,0.014097,True,1
9/3/2025 1:55:00 AM,9/2/2025 9:55:00 PM,1,PJM-RTO,,,ZONE,,25.190000,25.231653,0.024802,0.016851,True,1
9/3/2025 2:00:00 AM,9/2/2025 10:00:00 PM,1,PJM-RTO,,,ZONE,,25.550000,25.601507,0.039252,0.012256,True,1
9/3/2025 2:05:00 AM,9/2/2025 10:05:00 PM,1,PJM-RTO,,,ZONE,,28.420000,28.483079,0.048145,0.014934,True,1
9/3/2025 2:10:00 AM,9/2/2025 10:10:00 PM,1,PJM-RTO,,,ZONE,,31.630000,31.695856,0.045536,0.020320,True,1
9/3/2025 2:15:00 AM,9/2/2025 10:15:00 PM,1,PJM-RTO,,,ZONE,,27.440000,27.463360,0.009416,0.013945,True,1
9/3/2025 2:20:00 AM,9/2/2025 10:20:00 PM,1,PJM-RTO,,,ZONE,,28.940000,28.957150,0.001785,0.015365,True,1
9/3/2025 2:25:00 AM,9/2/2025 10:25:00 PM,1,PJM-RTO,,,ZONE,,30.910000,30.933074,0.004802,0.018272,True,1
9/3/2025 2:30:00 AM,9/2/2025 10:30:00 PM,1,PJM-RTO,,,ZONE,,27.740000,27.756341,0.000000,0.016341,True,1
9/3/2025 2:35:00 AM,9/2/2025 10:35:00 PM,1,PJM-RTO,,,ZONE,,28.070000,28.081472,0.000000,0.011472,True,1
9/3/2025 2:40:00 AM,9/2/2025 10:40:00 PM,1,PJM-RTO,,,ZONE,,24.550000,24.569101,0.000000,0.019101,True,1
9/3/2025 2:45:00 AM,9/2/2025 10:45:00 PM,1,PJM-RTO,,,ZONE,,23.670000,23.693399,0.011469,0.011930,True,1
9/3/2025 2:50:00 AM,9/2/2025 10:50:00 PM,1,PJM-RTO,,,ZONE,,23.100000,23.122913,0.011878,0.011035,True,1
9/3/2025 2:55:00 AM,9/2/2025 10:55:00 PM,1,PJM-RTO,,,ZONE,,26.160000,26.254549,0.085295,0.009254,True,1
9/3/2025 3:00:00 AM,9/2/2025 11:00:00 PM,1,PJM-RTO,,,ZONE,,31.060000,31.103468,0.026640,0.016829,True,1
9/3/2025 3:05:00 AM,9/2/2025 11:05:00 PM,1,PJM-RTO,,,ZONE,,32.440000,32.482964,0.022737,0.020227,True,1
9/3/2025 3:10:00 AM,9/2/2025 11:10:00 PM,1,PJM-RTO,,,ZONE,,34.230000,34.255054,0.000000,0.025054,True,1
9/3/2025 3:15:00 AM,9/2/2025 11:15:00 PM,1,PJM-RTO,,,ZONE,,30.830000,30.932492,0.087004,0.015488,True,1
9/3/2025 3:20:00 AM,9/2/2025 11:20:00 PM,1,PJM-RTO,,,ZONE,,39.220000,39.274147,0.033434,0.020713,True,1
9/3/2025 3:25:00 AM,9/2/2025 11:25:00 PM,1,PJM-RTO,,,ZONE,,29.070000,29.105246,0.015475,0.019771,True,1
9/3/2025 3:30:00 AM,9/2/2025 11:30:00 PM,1,PJM-RTO,,,ZONE,,28.430000,28.460860,0.017001,0.013859,True,1
9/3/2025 3:35:00 AM,9/2/2025 11:35:00 PM,1,PJM-RTO,,,ZONE,,23.790000,23.823045,0.015033,0.018013,True,1
9/3/2025 3:40:00 AM,9/2/2025 11:40:00 PM,1,PJM-RTO,,,ZONE,,17.770000,17.786342,0.008843,0.007499,True,1
9/3/2025 3:45:00 AM,9/2/2025 11:45:00 PM,1,PJM-RTO,,,ZONE,,19.750000,19.880855,0.123869,0.006986,True,1
9/3/2025 3:50:00 AM,9/2/2025 11:50:00 PM,1,PJM-RTO,,,ZONE,,19.070000,19.169708,0.084585,0.015123,True,1
9/3/2025 3:55:00 AM,9/2/2025 11:55:00 PM,1,PJM-RTO,,,ZONE,,13.980000,13.989300,0.005616,0.003684,True,1
9/3/2025 4:00:00 AM,9/3/2025 12:00:00 AM,1,PJM-RTO,,,ZONE,,14.560000,14.648183,0.079677,0.008506,True,1
9/3/2025 4:05:00 AM,9/3/2025 12:05:00 AM,1,PJM-RTO,,,ZONE,,14.380000,14.454815,0.064769,0.010046,True,1
9/3/2025 4:10:00 AM,9/3/2025 12:10:00 AM,1,PJM-RTO,,,ZONE,,17.220000,17.348449,0.117893,0.010556,True,1
9/3/2025 4:15:00 AM,9/3/2025 12:15:00 AM,1,PJM-RTO,,,ZONE,,15.360000,15.392212,0.023912,0.008299,True,1
9/3/2025 4:20:00 AM,9/3/2025 12:20:00 AM,1,PJM-RTO,,,ZONE,,18.000000,18.090605,0.083869,0.006737,True,1
9/3/2025 4:25:00 AM,9/3/2025 12:25:00 AM,1,PJM-RTO,,,ZONE,,15.160000,15.180035,0.007575,0.012459,True,1
9/3/2025 4:30:00 AM,9/3/2025 12:30:00 AM,1,PJM-RTO,,,ZONE,,15.910000,15.972045,0.049624,0.012421,True,1
9/3/2025 4:35:00 AM,9/3/2025 12:35:00 AM,1,PJM-RTO,,,ZONE,,17.290000,17.306570,0.008849,0.007721,True,1
9/3/2025 4:40:00 AM,9/3/2025 12:40:00 AM,1,PJM-RTO,,,ZONE,,17.320000,17.342685,0.011080,0.011605,True,1
9/3/2025 4:45:00 AM,9/3/2025 12:45:00 AM,1,PJM-RTO,,,ZONE,,15.550000,15.565574,0.011160,0.004414,True,1
9/3/2025 4:50:00 AM,9/3/2025 12:50:00 AM,1,PJM-RTO,,,ZONE,,17.590000,17.621098,0.022833,0.008265,True,1
9/3/2025 4:55:00 AM,9/3/2025 12:55:00 AM,1,PJM-RTO,,,ZONE,,17.350000,17.369884,0.009972,0.009912,True,1
9/3/2025 5:00:00 AM,9/3/2025 1:00:00 AM,1,PJM-RTO,,,ZONE,,17.580000,17.597944,0.010936,0.007008,True,1
9/3/2025 5:05:00 AM,9/3/2025 1:05:00 AM,1,PJM-RTO,,,ZONE,,23.340000,23.373530,0.016633,0.016897,True,1
9/3/2025 5:10:00 AM,9/3/2025 1:10:00 AM,1,PJM-RTO,,,ZONE,,21.690000,21.720661,0.016633,0.014028,True,1
9/3/2025 5:15:00 AM,9/3/2025 1:15:00 AM,1,PJM-RTO,,,ZONE,,19.710000,19.732487,0.014005,0.008482,True,1
9/3/2025 5:20:00 AM,9/3/2025 1:20:00 AM,1,PJM-RTO,,,ZONE,,19.770000,19.797565,0.013317,0.014248,True,1
9/3/2025 5:25:00 AM,9/3/2025 1:25:00 AM,1,PJM-RTO,,,ZONE,,20.690000,20.717216,0.015218,0.011999,True,1
9/3/2025 5:30:00 AM,9/3/2025 1:30:00 AM,1,PJM-RTO,,,ZONE,,19.090000,19.118528,0.012899,0.015628,True,1
9/3/2025 5:35:00 AM,9/3/2025 1:35:00 AM,1,PJM-RTO,,,ZONE,,19.100000,19.122690,0.013002,0.009688,True,1
9/3/2025 5:40:00 AM,9/3/2025 1:40:00 AM,1,PJM-RTO,,,ZONE,,20.900000,20.929268,0.015598,0.013670,True,1
9/3/2025 5:45:00 AM,9/3/2025 1:45:00 AM,1,PJM-RTO,,,ZONE,,17.980000,17.999179,0.012380,0.006799,True,1
9/3/2025 5:50:00 AM,9/3/2025 1:50:00 AM,1,PJM-RTO,,,ZONE,,17.950000,17.972870,0.010968,0.011902,True,1
9/3/2025 5:55:00 AM,9/3/2025 1:55:00 AM,1,PJM-RTO,,,ZONE,,16.860000,16.881805,0.010011,0.011794,True,1
9/3/2025 6:00:00 AM,9/3/2025 2:00:00 AM,1,PJM-RTO,,,ZONE,,17.310000,17.363417,0.045602,0.007814,True,1
9/3/2025 6:05:00 AM,9/3/2025 2:05:00 AM,1,PJM-RTO,,,ZONE,,18.460000,18.481924,0.012347,0.009577,True,1
9/3/2025 6:10:00 AM,9/3/2025 2:10:00 AM,1,PJM-RTO,,,ZONE,,17.170000,17.189742,0.011172,0.008570,True,1
9/3/2025 6:15:00 AM,9/3/2025 2:15:00 AM,1,PJM-RTO,,,ZONE,,17.460000,17.481120,0.010075,0.011045,True,1
9/3/2025 6:20:00 AM,9/3/2025 2:20:00 AM,1,PJM-RTO,,,ZONE,,15.760000,15.769147,0.000000,0.009147,True,1
9/3/2025 6:25:00 AM,9/3/2025 2:25:00 AM,1,PJM-RTO,,,ZONE,,16.540000,16.553678,0.000000,0.013678,True,1
9/3/2025 6:30:00 AM,9/3/2025 2:30:00 AM,1,PJM-RTO,,,ZONE,,16.500000,16.508990,0.000000,0.008990,True,1
9/3/2025 6:35:00 AM,9/3/2025 2:35:00 AM,1,PJM-RTO,,,ZONE,,16.430000,16.440621,0.000000,0.010621,True,1
9/3/2025 6:40:00 AM,9/3/2025 2:40:00 AM,1,PJM-RTO,,,ZONE,,15.740000,15.745403,0.000000,0.005403,True,1
9/3/2025 6:45:00 AM,9/3/2025 2:45:00 AM,1,PJM-RTO,,,ZONE,,15.730000,15.737043,0.000000,0.007043,True,1
9/3/2025 6:50:00 AM,9/3/2025 2:50:00 AM,1,PJM-RTO,,,ZONE,,16.090000,16.100397,0.000000,0.010397,True,1
9/3/2025 6:55:00 AM,9/3/2025 2:55:00 AM,1,PJM-RTO,,,ZONE,,18.360000,18.444222,0.073782,0.010440,True,1
9/3/2025 7:00:00 AM,9/3/2025 3:00:00 AM,1,PJM-RTO,,,ZONE,,16.160000,16.177944,0.008832,0.009112,True,1
9/3/2025 7:05:00 AM,9/3/2025 3:05:00 AM,1,PJM-RTO,,,ZONE,,18.300000,18.323055,0.012300,0.010755,True,1
9/3/2025 7:10:00 AM,9/3/2025 3:10:00 AM,1,PJM-RTO,,,ZONE,,16.390000,16.402668,0.000000,0.012668,True,1
9/3/2025 7:15:00 AM,9/3/2025 3:15:00 AM,1,PJM-RTO,,,ZONE,,19.970000,20.078749,0.098322,0.010427,True,1
9/3/2025 7:20:00 AM,9/3/2025 3:20:00 AM,1,PJM-RTO,,,ZONE,,16.540000,16.563489,0.010646,0.012843,True,1
9/3/2025 7:25:00 AM,9/3/2025 3:25:00 AM,1,PJM-RTO,,,ZONE,,16.840000,16.911992,0.066295,0.005696,True,1
9/3/2025 7:30:00 AM,9/3/2025 3:30:00 AM,1,PJM-RTO,,,ZONE,,15.560000,15.580778,0.010943,0.009834,True,1
9/3/2025 7:35:00 AM,9/3/2025 3:35:00 AM,1,PJM-RTO,,,ZONE,,16.230000,16.249716,0.012783,0.006933,True,1
9/3/2025 7:40:00 AM,9/3/2025 3:40:00 AM,1,PJM-RTO,,,ZONE,,15.820000,15.840048,0.009699,0.010348,True,1
9/3/2025 7:45:00 AM,9/3/2025 3:45:00 AM,1,PJM-RTO,,,ZONE,,16.200000,16.226485,0.012805,0.013679,True,1
9/3/2025 7:50:00 AM,9/3/2025 3:50:00 AM,1,PJM-RTO,,,ZONE,,16.690000,16.707978,0.010738,0.007239,True,1
9/3/2025 7:55:00 AM,9/3/2025 3:55:00 AM,1,PJM-RTO,,,ZONE,,15.660000,15.675142,0.007852,0.007290,True,1
9/3/2025 8:00:00 AM,9/3/2025 4:00:00 AM,1,PJM-RTO,,,ZONE,,16.370000,16.388608,0.014245,0.004364,True,1
9/3/2025 8:05:00 AM,9/3/2025 4:05:00 AM,1,PJM-RTO,,,ZONE,,16.340000,16.356386,0.008876,0.007511,True,1
9/3/2025 8:10:00 AM,9/3/2025 4:10:00 AM,1,PJM-RTO,,,ZONE,,16.640000,16.729125,0.075866,0.013259,True,1
9/3/2025 8:15:00 AM,9/3/2025 4:15:00 AM,1,PJM-RTO,,,ZONE,,15.830000,15.842013,0.000000,0.012013,True,1
9/3/2025 8:20:00 AM,9/3/2025 4:20:00 AM,1,PJM-RTO,,,ZONE,,16.300000,16.322484,0.011073,0.011411,True,1
9/3/2025 8:25:00 AM,9/3/2025 4:25:00 AM,1,PJM-RTO,,,ZONE,,15.820000,15.826101,0.000000,0.006101,True,1
9/3/2025 8:30:00 AM,9/3/2025 4:30:00 AM,1,PJM-RTO,,,ZONE,,15.660000,15.682919,0.011278,0.011641,True,1
