"RTD End Time Stamp","Zone Name","Zone PTID","RTD Zonal LBMP","RTD Zonal Losses","RTD Zonal Congestion","RTD Zonal Price Version"
"2022/07/04 23:00:00","MHK VL","61756","51.99","2.05","0","1"
"2022/07/04 23:05:00","MHK VL","61756","43.34","1.63","0","1"
"2022/07/04 23:10:00","MHK VL","61756","51.98","1.95","0","1"
"2022/07/04 23:15:00","MHK VL","61756","52.27","2.01","0","1"
"2022/07/04 23:20:00","MHK VL","61756","53.8","2.02","0","1"
"2022/07/04 23:25:00","MHK VL","61756","52.19","1.96","0","1"
"2022/07/04 23:30:00","MHK VL","61756","51.22","1.92","0","1"
"2022/07/04 23:35:00","MHK VL","61756","50.87","1.86","0","1"
"2022/07/04 23:40:00","MHK VL","61756","50.87","1.86","0","1"
"2022/07/04 23:45:00","MHK VL","61756","51.12","1.87","0","1"
"2022/07/04 23:50:00","MHK VL","61756","50.44","1.85","0","1"
"2022/07/04 23:55:00","MHK VL","61756","50.98","1.87","0","1"
"2022/07/05 00:00:00","MHK VL","61756","49.81","1.82","0","1"
"2022/07/05 00:05:00","MHK VL","61756","25.85","0.92","0","1"
"2022/07/05 00:10:00","MHK VL","61756","47.4","1.51","0","1"
"2022/07/05 00:15:00","MHK VL","61756","44.75","1.43","0","1"
"2022/07/05 00:20:00","MHK VL","61756","44.24","1.41","0","1"
"2022/07/05 00:25:00","MHK VL","61756","44.22","1.41","0","1"
"2022/07/05 00:30:00","MHK VL","61756","39.55","1.26","0","1"
"2022/07/05 00:35:00","MHK VL","61756","41.34","1.32","0","1"
"2022/07/05 00:40:00","MHK VL","61756","39.3","1.25","0","1"
"2022/07/05 00:45:00","MHK VL","61756","39.21","1.25","0","1"
"2022/07/05 00:50:00","MHK VL","61756","39.25","1.25","0","1"
"2022/07/05 00:55:00","MHK VL","61756","37.81","1.21","0","1"
"2022/07/05 01:00:00","MHK VL","61756","44.85","1.39","0","1"
"2022/07/05 01:05:00","MHK VL","61756","44.46","1.29","0","1"
"2022/07/05 01:10:00","MHK VL","61756","44.45","1.34","0","1"
"2022/07/05 01:15:00","MHK VL","61756","44.57","1.34","0","1"
"2022/07/05 01:20:00","MHK VL","61756","40.11","1.21","0","1"
"2022/07/05 01:25:00","MHK VL","61756","39.75","1.2","0","1"
"2022/07/05 01:30:00","MHK VL","61756","39.43","1.19","0","1"
"2022/07/05 01:35:00","MHK VL","61756","38.98","1.17","0","1"
"2022/07/05 01:40:00","MHK VL","61756","38.87","1.17","0","1"
"2022/07/05 01:45:00","MHK VL","61756","38.98","1.17","0","1"
"2022/07/05 01:50:00","MHK VL","61756","39.09","1.21","0","1"
"2022/07/05 01:55:00","MHK VL","61756","36.47","1.1","0","1"
"2022/07/05 02:00:00","MHK VL","61756","44.4","1.38","0","1"
"2022/07/05 02:05:00","MHK VL","61756","40.48","1.33","0","1"
"2022/07/05 02:10:00","MHK VL","61756","37.74","1.17","0","1"
"2022/07/05 02:15:00","MHK VL","61756","37.86","1.17","0","1"
"2022/07/05 02:20:00","MHK VL","61756","37.94","1.18","0","1"
"2022/07/05 02:25:00","MHK VL","61756","37.77","1.17","0","1"
"2022/07/05 02:30:00","MHK VL","61756","37.67","1.13","0","1"
"2022/07/05 02:35:00","MHK VL","61756","37.2","1.12","0","1"
"2022/07/05 02:40:00","MHK VL","61756","37.2","1.12","0","1"
"2022/07/05 02:45:00","MHK VL","61756","37.2","1.15","0","1"
"2022/07/05 02:50:00","MHK VL","61756","37.16","1.12","0","1"
"2022/07/05 02:55:00","MHK VL","61756","37.06","1.12","0","1"
"2022/07/05 03:00:00","MHK VL","61756","37.56","1.13","0","1"
"2022/07/05 03:05:00","MHK VL","61756","37.63","1.13","0","1"
"2022/07/05 03:10:00","MHK VL","61756","37.52","1.09","0","1"
"2022/07/05 03:15:00","MHK VL","61756","37.26","1.08","0","1"
"2022/07/05 03:20:00","MHK VL","61756","37.26","1.08","0","1"
"2022/07/05 03:25:00","MHK VL","61756","37.52","1.09","0","1"
"2022/07/05 03:30:00","MHK VL","61756","37.52","1.09","0","1"
"2022/07/05 03:35:00","MHK VL","61756","37.52","1.09","0","1"
"2022/07/05 03:40:00","MHK VL","61756","37.09","1.08","0","1"
"2022/07/05 03:45:00","MHK VL","61756","36.91","1.04","0","1"
"2022/07/05 03:50:00","MHK VL","61756","35.06","0.99","0","1"
"2022/07/05 03:55:00","MHK VL","61756","35.97","1.01","0","1"
"2022/07/05 04:00:00","MHK VL","61756","36.11","1.05","0","1"
"2022/07/05 04:05:00","MHK VL","61756","37.05","1.08","0","1"
"2022/07/05 04:10:00","MHK VL","61756","37.09","1.12","0","1"
"2022/07/05 04:15:00","MHK VL","61756","37.09","1.12","0","1"
"2022/07/05 04:20:00","MHK VL","61756","37.59","1.13","0","1"
"2022/07/05 04:25:00","MHK VL","61756","37.67","1.17","0","1"
"2022/07/05 04:30:00","MHK VL","61756","37.7","1.17","0","1"
"2022/07/05 04:35:00","MHK VL","61756","37.7","1.17","0","1"
"2022/07/05 04:40:00","MHK VL","61756","37.67","1.17","0","1"
"2022/07/05 04:45:00","MHK VL","61756","37.67","1.17","0","1"
"2022/07/05 04:45:42","MHK VL","61756","37.63","1.13","0","1"
"2022/07/05 04:47:18","MHK VL","61756","31.73","0.92","0","1"
"2022/07/05 04:50:00","MHK VL","61756","35.09","1.02","0","1"
"2022/07/05 04:55:00","MHK VL","61756","35.09","1.02","0","1"
"2022/07/05 05:00:00","MHK VL","61756","37.23","1.15","0","1"
"2022/07/05 05:05:00","MHK VL","61756","37.45","1.19","0","1"
"2022/07/05 05:10:00","MHK VL","61756","38.33","1.19","0","1"
"2022/07/05 05:15:00","MHK VL","61756","38.4","1.23","0","1"
"2022/07/05 05:20:00","MHK VL","61756","38.77","1.24","0","1"
"2022/07/05 05:25:00","MHK VL","61756","38.9","1.24","0","1"
"2022/07/05 05:30:00","MHK VL","61756","38.98","1.24","0","1"
"2022/07/05 05:35:00","MHK VL","61756","39.36","1.26","0","1"
"2022/07/05 05:40:00","MHK VL","61756","39.53","1.26","0","1"
"2022/07/05 05:45:00","MHK VL","61756","39.83","1.27","0","1"
"2022/07/05 05:50:00","MHK VL","61756","40.11","1.28","0","1"
"2022/07/05 05:55:00","MHK VL","61756","40.22","1.28","0","1"
"2022/07/05 06:00:00","MHK VL","61756","39.25","1.22","0","1"
"2022/07/05 06:05:00","MHK VL","61756","34.36","1.25","4.95","1"
"2022/07/05 06:10:00","MHK VL","61756","30.86","1.44","14.23","1"
"2022/07/05 06:15:00","MHK VL","61756","25.85","1.28","14.23","1"
"2022/07/05 06:20:00","MHK VL","61756","34.66","1.27","5.02","1"
"2022/07/05 06:25:00","MHK VL","61756","39.48","1.26","0","1"
"2022/07/05 06:30:00","MHK VL","61756","39.84","1.31","0","1"
"2022/07/05 06:35:00","MHK VL","61756","39.84","1.31","0","1"
"2022/07/05 06:40:00","MHK VL","61756","39.92","1.35","0","1"
"2022/07/05 06:45:00","MHK VL","61756","41.24","1.39","0","1"
"2022/07/05 06:50:00","MHK VL","61756","44.93","1.56","0","1"
"2022/07/05 06:55:00","MHK VL","61756","44.94","1.6","0","1"
"2022/07/05 07:00:00","MHK VL","61756","39.77","1.38","0","1"
"2022/07/05 07:05:00","MHK VL","61756","39.93","1.43","0","1"
"2022/07/05 07:10:00","MHK VL","61756","39.93","1.46","0","1"
"2022/07/05 07:15:00","MHK VL","61756","39.7","1.42","0","1"
"2022/07/05 07:20:00","MHK VL","61756","39.55","1.37","0","1"
"2022/07/05 07:25:00","MHK VL","61756","39.29","1.36","0","1"
"2022/07/05 07:30:00","MHK VL","61756","39.33","1.4","0","1"
"2022/07/05 07:35:00","MHK VL","61756","39.59","1.41","0","1"
"2022/07/05 07:40:00","MHK VL","61756","39.7","1.42","0","1"
"2022/07/05 07:45:00","MHK VL","61756","39.74","1.45","0","1"
"2022/07/05 07:50:00","MHK VL","61756","39.77","1.46","0","1"
"2022/07/05 07:55:00","MHK VL","61756","40.03","1.47","0","1"
"2022/07/05 08:00:00","MHK VL","61756","39.86","1.46","0","1"
"2022/07/05 08:05:00","MHK VL","61756","39.73","1.42","0","1"
"2022/07/05 08:10:00","MHK VL","61756","40.01","1.43","0","1"
"2022/07/05 08:15:00","MHK VL","61756","42.29","1.51","0","1"
"2022/07/05 08:20:00","MHK VL","61756","43.75","1.6","0","1"
"2022/07/05 08:25:00","MHK VL","61756","44.28","1.62","0","1"
"2022/07/05 08:30:00","MHK VL","61756","44.32","1.62","0","1"
"2022/07/05 08:35:00","MHK VL","61756","46.11","1.69","0","1"
"2022/07/05 08:40:00","MHK VL","61756","46.15","1.73","0","1"
"2022/07/05 08:45:00","MHK VL","61756","48.85","1.83","0","1"
"2022/07/05 08:50:00","MHK VL","61756","49.06","1.84","0","1"
"2022/07/05 08:55:00","MHK VL","61756","49.46","1.85","0","1"
"2022/07/05 09:00:00","MHK VL","61756","47.53","1.83","0","1"
"2022/07/05 09:05:00","MHK VL","61756","46.72","1.8","0","1"
"2022/07/05 09:10:00","MHK VL","61756","48.92","1.88","0","1"
"2022/07/05 09:15:00","MHK VL","61756","49.16","1.94","0","1"
"2022/07/05 09:20:00","MHK VL","61756","50.14","2.02","0","1"
"2022/07/05 09:25:00","MHK VL","61756","51.29","2.02","0","1"
"2022/07/05 09:30:00","MHK VL","61756","54.67","2.15","0","1"
"2022/07/05 09:35:00","MHK VL","61756","60.91","2.4","0","1"
"2022/07/05 09:40:00","MHK VL","61756","55.98","2.21","0","1"
"2022/07/05 09:45:00","MHK VL","61756","66.23","2.67","0","1"
"2022/07/05 09:50:00","MHK VL","61756","66.37","2.67","0","1"
"2022/07/05 09:55:00","MHK VL","61756","68.2","2.75","0","1"
"2022/07/05 10:00:00","MHK VL","61756","64.06","2.52","0","1"
"2022/07/05 10:05:00","MHK VL","61756","61.4","2.36","0","1"
"2022/07/05 10:10:00","MHK VL","61756","62.45","2.46","0","1"
"2022/07/05 10:15:00","MHK VL","61756","60.4","2.33","0","1"
"2022/07/05 10:20:00","MHK VL","61756","58.15","2.51","7.16","1"
"2022/07/05 10:25:00","MHK VL","61756","57.76","2.52","7.61","1"
"2022/07/05 10:30:00","MHK VL","61756","58.36","2.6","7.67","1"
"2022/07/05 10:35:00","MHK VL","61756","69.78","2.69","0","1"
"2022/07/05 10:40:00","MHK VL","61756","76.45","2.94","0","1"
"2022/07/05 10:45:00","MHK VL","61756","69.49","2.68","0","1"
"2022/07/05 10:50:00","MHK VL","61756","66.32","2.55","0","1"
"2022/07/05 10:55:00","MHK VL","61756","70.63","2.72","0","1"
"2022/07/05 11:00:00","MHK VL","61756","69.71","2.68","0","1"
"2022/07/05 11:05:00","MHK VL","61756","71.15","2.8","0","1"
"2022/07/05 11:10:00","MHK VL","61756","71.06","2.74","0","1"
"2022/07/05 11:15:00","MHK VL","61756","70.83","2.66","0","1"
"2022/07/05 11:20:00","MHK VL","61756","70.92","2.73","0","1"
"2022/07/05 11:25:00","MHK VL","61756","70.92","2.73","0","1"
"2022/07/05 11:30:00","MHK VL","61756","70.91","2.73","0","1"
"2022/07/05 11:35:00","MHK VL","61756","70.79","2.65","0","1"
"2022/07/05 11:40:00","MHK VL","61756","70.72","2.65","0","1"
"2022/07/05 11:45:00","MHK VL","61756","70.84","2.66","0","1"
"2022/07/05 11:50:00","MHK VL","61756","70.9","2.66","0","1"
"2022/07/05 11:55:00","MHK VL","61756","70.91","2.66","0","1"
"2022/07/05 12:00:00","MHK VL","61756","76.53","2.87","0","1"
"2022/07/05 12:05:00","MHK VL","61756","97.92","3.58","0","1"
"2022/07/05 12:10:00","MHK VL","61756","94.16","3.71","0","1"
"2022/07/05 12:15:00","MHK VL","61756","75.09","2.96","0","1"
"2022/07/05 12:20:00","MHK VL","61756","89.79","3.54","0","1"
"2022/07/05 12:25:00","MHK VL","61756","79.22","3.05","0.05","1"
"2022/07/05 12:30:00","MHK VL","61756","82.68","3.1","0","1"
"2022/07/05 12:35:00","MHK VL","61756","84.66","3.1","0","1"
"2022/07/05 12:40:00","MHK VL","61756","84.78","3.1","0","1"
"2022/07/05 12:45:00","MHK VL","61756","83.42","3.05","0","1"
"2022/07/05 12:50:00","MHK VL","61756","83.88","3.07","0","1"
"2022/07/05 12:55:00","MHK VL","61756","83.96","3.15","0","1"
"2022/07/05 13:00:00","MHK VL","61756","84.63","3.1","0","1"
"2022/07/05 13:05:00","MHK VL","61756","91.28","3.38","1.02","1"
"2022/07/05 13:10:00","MHK VL","61756","86.49","3.17","0","1"
"2022/07/05 13:15:00","MHK VL","61756","78.88","2.96","0","1"
"2022/07/05 13:20:00","MHK VL","61756","84.77","3.1","0","1"
"2022/07/05 13:25:00","MHK VL","61756","84.49","3.17","0","1"
"2022/07/05 13:30:00","MHK VL","61756","83.96","3.07","0","1"
"2022/07/05 13:34:32","MHK VL","61756","84.04","3.15","0","1"
"2022/07/05 13:35:00","MHK VL","61756","79.23","2.83","0","1"
"2022/07/05 13:35:50","MHK VL","61756","79.23","2.83","0","1"
"2022/07/05 13:40:00","MHK VL","61756","82.91","2.96","0","1"
"2022/07/05 13:45:00","MHK VL","61756","82.91","2.96","0","1"
"2022/07/05 13:50:00","MHK VL","61756","80.48","2.95","0","1"
"2022/07/05 13:55:00","MHK VL","61756","79.03","2.89","0","1"
"2022/07/05 14:00:00","MHK VL","61756","81.7","2.99","0","1"
"2022/07/05 14:05:00","MHK VL","61756","78.74","2.88","0","1"
"2022/07/05 14:10:00","MHK VL","61756","80.82","2.96","0","1"
"2022/07/05 14:15:00","MHK VL","61756","79.86","2.92","0","1"
"2022/07/05 14:20:00","MHK VL","61756","78.72","2.81","0","1"
"2022/07/05 14:25:00","MHK VL","61756","79.05","2.89","0","1"
"2022/07/05 14:30:00","MHK VL","61756","79.31","2.83","0","1"
"2022/07/05 14:35:00","MHK VL","61756","78.1","2.79","0","1"
"2022/07/05 14:40:00","MHK VL","61756","75.66","2.77","0","1"
"2022/07/05 14:45:00","MHK VL","61756","76.23","2.79","0","1"
"2022/07/05 14:50:00","MHK VL","61756","61.54","2.25","0","1"
"2022/07/05 14:55:00","MHK VL","61756","60.94","2.18","0","1"
"2022/07/05 15:00:00","MHK VL","61756","60.54","2.16","0","1"
"2022/07/05 15:05:00","MHK VL","61756","60.64","2.16","0","1"
"2022/07/05 15:10:00","MHK VL","61756","62.95","2.25","0","1"
"2022/07/05 15:15:00","MHK VL","61756","60.53","2.16","0","1"
"2022/07/05 15:20:00","MHK VL","61756","60.74","2.22","0","1"
"2022/07/05 15:25:00","MHK VL","61756","60.67","2.22","0","1"
"2022/07/05 15:30:00","MHK VL","61756","60.79","2.28","0","1"
"2022/07/05 15:35:00","MHK VL","61756","60.8","2.23","0","1"
"2022/07/05 15:40:00","MHK VL","61756","61","2.29","0","1"
"2022/07/05 15:45:00","MHK VL","61756","60.86","2.28","0","1"
"2022/07/05 15:50:00","MHK VL","61756","60.8","2.23","0","1"
"2022/07/05 15:55:00","MHK VL","61756","60.94","2.29","0","1"
"2022/07/05 16:00:00","MHK VL","61756","62.21","2.45","0","1"
"2022/07/05 16:05:00","MHK VL","61756","60.93","2.4","0","1"
"2022/07/05 16:10:00","MHK VL","61756","60.9","2.4","0","1"
"2022/07/05 16:15:00","MHK VL","61756","60.9","2.4","0","1"
"2022/07/05 16:20:00","MHK VL","61756","63.14","2.49","0","1"
"2022/07/05 16:25:00","MHK VL","61756","60.96","2.4","0","1"
"2022/07/05 16:30:00","MHK VL","61756","60.88","2.4","0","1"
"2022/07/05 16:35:00","MHK VL","61756","61.04","2.4","0","1"
"2022/07/05 16:40:00","MHK VL","61756","60.91","2.35","0","1"
"2022/07/05 16:45:00","MHK VL","61756","60.97","2.35","0","1"
"2022/07/05 16:50:00","MHK VL","61756","60.89","2.34","0","1"
"2022/07/05 16:55:00","MHK VL","61756","60.96","2.35","0","1"
"2022/07/05 17:00:00","MHK VL","61756","60.95","2.35","0","1"
"2022/07/05 17:05:00","MHK VL","61756","60.84","2.4","0","1"
"2022/07/05 17:10:00","MHK VL","61756","60.94","2.4","0","1"
"2022/07/05 17:15:00","MHK VL","61756","60.95","2.4","0","1"
"2022/07/05 17:20:00","MHK VL","61756","60.97","2.4","0","1"
"2022/07/05 17:25:00","MHK VL","61756","60.97","2.4","0","1"
"2022/07/05 17:30:00","MHK VL","61756","61.1","2.46","0","1"
"2022/07/05 17:35:00","MHK VL","61756","61.2","2.47","0","1"
"2022/07/05 17:40:00","MHK VL","61756","61.31","2.47","0","1"
"2022/07/05 17:45:00","MHK VL","61756","61.23","2.47","0","1"
"2022/07/05 17:50:00","MHK VL","61756","61.31","2.47","0","1"
"2022/07/05 17:55:00","MHK VL","61756","61.28","2.47","0","1"
"2022/07/05 18:00:00","MHK VL","61756","77.87","3.14","0","1"
"2022/07/05 18:05:00","MHK VL","61756","62.87","2.53","0","1"
"2022/07/05 18:10:00","MHK VL","61756","61.08","2.46","0","1"
"2022/07/05 18:15:00","MHK VL","61756","61.19","2.47","0","1"
"2022/07/05 18:20:00","MHK VL","61756","61.18","2.47","0","1"
"2022/07/05 18:25:00","MHK VL","61756","61.03","2.46","0","1"
"2022/07/05 18:30:00","MHK VL","61756","61.07","2.46","0","1"
"2022/07/05 18:35:00","MHK VL","61756","60.9","2.4","0","1"
"2022/07/05 18:40:00","MHK VL","61756","61.05","2.46","0","1"
"2022/07/05 18:45:00","MHK VL","61756","61.1","2.46","0","1"
"2022/07/05 18:50:00","MHK VL","61756","61.21","2.47","0","1"
"2022/07/05 18:55:00","MHK VL","61756","61.06","2.46","0","1"
"2022/07/05 19:00:00","MHK VL","61756","61.22","2.47","0","1"
"2022/07/05 19:05:00","MHK VL","61756","63.95","2.63","0","1"
"2022/07/05 19:10:00","MHK VL","61756","49.26","1.99","0","1"
"2022/07/05 19:15:00","MHK VL","61756","72.06","2.9","0","1"
"2022/07/05 19:20:00","MHK VL","61756","61.2","2.41","0","1"
"2022/07/05 19:25:00","MHK VL","61756","64.6","2.55","0","1"
"2022/07/05 19:30:00","MHK VL","61756","63.83","2.51","0","1"
"2022/07/05 19:35:00","MHK VL","61756","61.12","2.41","0","1"
"2022/07/05 19:40:00","MHK VL","61756","61.23","2.41","0","1"
"2022/07/05 19:45:00","MHK VL","61756","61.34","2.42","0","1"
"2022/07/05 19:50:00","MHK VL","61756","61.45","2.42","0","1"
"2022/07/05 19:55:00","MHK VL","61756","65.03","2.62","0","1"
"2022/07/05 20:00:00","MHK VL","61756","65.24","2.69","0","1"
"2022/07/05 20:05:00","MHK VL","61756","61.82","2.55","0","1"
"2022/07/05 20:10:00","MHK VL","61756","64.98","2.62","0","1"
"2022/07/05 20:15:00","MHK VL","61756","74.1","2.99","0","1"
"2022/07/05 20:20:00","MHK VL","61756","72.49","2.86","0","1"
"2022/07/05 20:25:00","MHK VL","61756","72.76","2.87","0","1"
"2022/07/05 20:30:00","MHK VL","61756","69.82","2.75","0","1"
"2022/07/05 20:35:00","MHK VL","61756","67.76","2.67","0","1"
"2022/07/05 20:40:00","MHK VL","61756","64.84","2.55","0","1"
"2022/07/05 20:45:00","MHK VL","61756","64.84","2.55","0","1"
"2022/07/05 20:50:00","MHK VL","61756","64.89","2.56","0","1"
"2022/07/05 20:55:00","MHK VL","61756","64.62","2.49","0","1"
"2022/07/05 21:00:00","MHK VL","61756","77.04","3.04","0","1"
"2022/07/05 21:05:00","MHK VL","61756","73.57","2.83","0","1"
"2022/07/05 21:10:00","MHK VL","61756","71.98","2.77","0","1"
"2022/07/05 21:15:00","MHK VL","61756","71.71","2.76","0","1"
"2022/07/05 21:20:00","MHK VL","61756","71.45","2.68","0","1"
"2022/07/05 21:25:00","MHK VL","61756","71.45","2.68","0","1"
"2022/07/05 21:30:00","MHK VL","61756","72.93","2.67","0","1"
"2022/07/05 21:35:00","MHK VL","61756","71.39","2.61","0","1"
"2022/07/05 21:40:00","MHK VL","61756","71.29","2.61","0","1"
"2022/07/05 21:45:00","MHK VL","61756","71.55","2.55","0","1"
"2022/07/05 21:50:00","MHK VL","61756","70.63","2.52","0","1"
"2022/07/05 21:55:00","MHK VL","61756","70.57","2.52","0","1"
"2022/07/05 22:00:00","MHK VL","61756","74.68","2.73","0","1"
"2022/07/05 22:05:00","MHK VL","61756","64.95","2.44","0","1"
"2022/07/05 22:10:00","MHK VL","61756","60.4","2.26","0","1"
"2022/07/05 22:15:00","MHK VL","61756","68.66","2.57","0","1"
"2022/07/05 22:20:00","MHK VL","61756","68.71","2.51","0","1"
"2022/07/05 22:25:00","MHK VL","61756","70.34","2.57","0","1"
"2022/07/05 22:30:00","MHK VL","61756","74.38","2.72","0","1"
"2022/07/05 22:35:00","MHK VL","61756","71.19","2.61","0","1"
"2022/07/05 22:40:00","MHK VL","61756","61.01","2.23","0","1"
"2022/07/05 22:45:00","MHK VL","61756","50.27","1.79","0","1"
"2022/07/05 22:50:00","MHK VL","61756","51.16","1.87","0","1"
"2022/07/05 22:55:00","MHK VL","61756","52.31","1.87","0","1"
"2022/07/05 23:00:00","MHK VL","61756","56.07","2","0","1"
"2022/07/05 23:05:00","MHK VL","61756","68.37","2.44","0","1"
"2022/07/05 23:10:00","MHK VL","61756","70.56","2.58","0","1"
"2022/07/05 23:15:00","MHK VL","61756","66.99","2.45","0","1"
"2022/07/05 23:20:00","MHK VL","61756","53.54","1.91","0","1"
"2022/07/05 23:25:00","MHK VL","61756","51.94","1.85","0","1"
"2022/07/05 23:30:00","MHK VL","61756","51.78","1.8","0","1"
"2022/07/05 23:35:00","MHK VL","61756","50.44","1.75","0","1"
"2022/07/05 23:40:00","MHK VL","61756","50.37","1.7","0","1"
"2022/07/05 23:45:00","MHK VL","61756","49.8","1.68","0","1"
"2022/07/05 23:50:00","MHK VL","61756","50.48","1.71","0","1"
"2022/07/05 23:55:00","MHK VL","61756","50.53","1.71","0","1"
"2022/07/06 00:00:00","MHK VL","61756","55.74","1.83","0","1"
"2022/07/06 00:05:00","MHK VL","61756","53.07","1.75","0","1"
"2022/07/06 00:10:00","MHK VL","61756","51.56","1.7","0","1"
"2022/07/06 00:15:00","MHK VL","61756","55.76","1.78","0","1"
"2022/07/06 00:20:00","MHK VL","61756","52.9","1.64","0","1"
"2022/07/06 00:25:00","MHK VL","61756","51.54","1.64","0","1"
"2022/07/06 00:30:00","MHK VL","61756","50.05","1.6","0","1"
"2022/07/06 00:35:00","MHK VL","61756","47.7","1.48","0","1"
"2022/07/06 00:40:00","MHK VL","61756","47.63","1.48","0","1"
"2022/07/06 00:45:00","MHK VL","61756","46.86","1.45","0","1"
"2022/07/06 00:50:00","MHK VL","61756","44.57","1.42","0","1"
"2022/07/06 00:55:00","MHK VL","61756","42.07","1.34","0","1"
"2022/07/06 01:00:00","MHK VL","61756","48.17","1.54","0","1"
"2022/07/06 01:05:00","MHK VL","61756","49.19","1.57","0","1"
"2022/07/06 01:10:00","MHK VL","61756","46.05","1.43","0","1"
"2022/07/06 01:15:00","MHK VL","61756","49.21","1.57","0","1"
"2022/07/06 01:20:00","MHK VL","61756","48.82","1.56","0","1"
"2022/07/06 01:25:00","MHK VL","61756","45.68","1.42","0","1"
"2022/07/06 01:30:00","MHK VL","61756","48.24","1.5","0","1"
"2022/07/06 01:35:00","MHK VL","61756","48.23","1.5","0","1"
"2022/07/06 01:40:00","MHK VL","61756","47.25","1.51","0","1"
"2022/07/06 01:45:00","MHK VL","61756","47.17","1.5","0","1"
"2022/07/06 01:50:00","MHK VL","61756","47.16","1.5","0","1"
"2022/07/06 01:55:00","MHK VL","61756","46.35","1.44","0","1"
"2022/07/06 02:00:00","MHK VL","61756","46.47","1.48","0","1"
"2022/07/06 02:05:00","MHK VL","61756","46.33","1.48","0","1"
"2022/07/06 02:10:00","MHK VL","61756","45.86","1.46","0","1"
"2022/07/06 02:15:00","MHK VL","61756","44.95","1.39","0","1"
"2022/07/06 02:20:00","MHK VL","61756","45.91","1.42","0","1"
"2022/07/06 02:25:00","MHK VL","61756","45.73","1.42","0","1"
"2022/07/06 02:30:00","MHK VL","61756","44.9","1.43","0","1"
"2022/07/06 02:35:00","MHK VL","61756","44.87","1.48","0","1"
"2022/07/06 02:40:00","MHK VL","61756","41.44","1.36","0","1"
"2022/07/06 02:45:00","MHK VL","61756","41.87","1.38","0","1"
"2022/07/06 02:50:00","MHK VL","61756","40.36","1.33","0","1"
"2022/07/06 02:55:00","MHK VL","61756","39.84","1.31","0","1"
"2022/07/06 03:00:00","MHK VL","61756","44.86","1.43","0","1"
"2022/07/06 03:05:00","MHK VL","61756","45.04","1.44","0","1"
"2022/07/06 03:10:00","MHK VL","61756","45.02","1.44","0","1"
"2022/07/06 03:15:00","MHK VL","61756","44.85","1.43","0","1"
"2022/07/06 03:20:00","MHK VL","61756","41.99","1.34","0","1"
"2022/07/06 03:25:00","MHK VL","61756","44.74","1.43","0","1"
"2022/07/06 03:30:00","MHK VL","61756","44.68","1.39","0","1"
"2022/07/06 03:35:00","MHK VL","61756","41.87","1.3","0","1"
"2022/07/06 03:40:00","MHK VL","61756","42.17","1.31","0","1"
"2022/07/06 03:45:00","MHK VL","61756","41.91","1.3","0","1"
"2022/07/06 03:50:00","MHK VL","61756","42.27","1.31","0","1"
"2022/07/06 03:55:00","MHK VL","61756","41.74","1.29","0","1"
"2022/07/06 04:00:00","MHK VL","61756","47.46","1.43","0","1"
"2022/07/06 04:05:00","MHK VL","61756","48.36","1.46","0","1"
"2022/07/06 04:10:00","MHK VL","61756","48.18","1.45","0","1"
"2022/07/06 04:15:00","MHK VL","61756","48.24","1.45","0","1"
"2022/07/06 04:20:00","MHK VL","61756","47.42","1.43","0","1"
"2022/07/06 04:25:00","MHK VL","61756","47.42","1.47","0","1"
"2022/07/06 04:30:00","MHK VL","61756","47.58","1.47","0","1"
"2022/07/06 04:35:00","MHK VL","61756","48.49","1.5","0","1"
"2022/07/06 04:40:00","MHK VL","61756","48.44","1.46","0","1"
"2022/07/06 04:45:00","MHK VL","61756","48.68","1.47","0","1"
"2022/07/06 04:50:00","MHK VL","61756","49.94","1.55","0","1"
"2022/07/06 04:55:00","MHK VL","61756","50.09","1.55","0","1"
"2022/07/06 05:00:00","MHK VL","61756","48.13","1.45","0","1"
"2022/07/06 05:05:00","MHK VL","61756","47.94","1.44","0","1"
"2022/07/06 05:10:00","MHK VL","61756","48.08","1.49","0","1"
"2022/07/06 05:15:00","MHK VL","61756","48.8","1.51","0","1"
"2022/07/06 05:20:00","MHK VL","61756","49.45","1.53","0","1"
"2022/07/06 05:25:00","MHK VL","61756","49.46","1.58","0","1"
"2022/07/06 05:30:00","MHK VL","61756","49.45","1.58","0","1"
"2022/07/06 05:35:00","MHK VL","61756","49.45","1.63","0","1"
"2022/07/06 05:40:00","MHK VL","61756","49.5","1.63","0","1"
"2022/07/06 05:45:00","MHK VL","61756","49.87","1.64","0","1"
"2022/07/06 05:50:00","MHK VL","61756","50.08","1.69","0","1"
"2022/07/06 05:55:00","MHK VL","61756","50.36","1.66","0","1"
"2022/07/06 06:00:00","MHK VL","61756","49.29","1.62","0","1"
"2022/07/06 06:05:00","MHK VL","61756","50.08","1.65","0","1"
"2022/07/06 06:10:00","MHK VL","61756","50.71","1.71","0","1"
"2022/07/06 06:15:00","MHK VL","61756","50.93","1.68","0","1"
"2022/07/06 06:20:00","MHK VL","61756","50.91","1.67","0","1"
"2022/07/06 06:25:00","MHK VL","61756","51.5","1.79","0","1"
"2022/07/06 06:30:00","MHK VL","61756","51.6","1.79","0","1"
"2022/07/06 06:35:00","MHK VL","61756","51.55","1.84","0","1"
"2022/07/06 06:40:00","MHK VL","61756","51.43","1.84","0","1"
"2022/07/06 06:45:00","MHK VL","61756","52.56","1.88","0","1"
